1.52884 0.70281483 0.56155535 1htm_designed.pdb 0
-0.5508 0.211964021 0.626477082 1htm_designed.pdb 0
-0.68593 0.612367541 0.577727537 1htm_designed.pdb 0
-2.9028 1.196666614 0.482218707 1htm_designed.pdb 0
-2.42402 0.715100347 0.473249904 1htm_designed.pdb 0
-3.42658 0.115711929 0.608409029 1htm_designed.pdb 0
-1.3467 0.690582744 0.594653653 1htm_designed.pdb 0
-4.18677 1.196403002 0.469250807 1htm_designed.pdb 0
-2.34491 0.483154326 0.538550908 1htm_designed.pdb 0
0.09823 0.130677272 0.609272048 1htm_designed.pdb 0
-1.99779 0.943695555 0.516303867 1htm_designed.pdb 0
-4.73053 0.958617728 0.467438631 1htm_designed.pdb 0
-3.1488 0.262675306 0.574262765 1htm_designed.pdb 0
-0.18274 0.539623645 0.595199657 1htm_designed.pdb 0
-3.23461 1.223431364 0.509046026 1htm_designed.pdb 0
-2.77369 0.815664173 0.510678066 1htm_designed.pdb 0
-0.08763 0.760532859 0.627501588 1htm_designed.pdb 0
-1.15649 0.854286305 0.549632638 1htm_designed.pdb 0
-3.9233 1.153800785 0.454219304 1htm_designed.pdb 0
-2.31607 1.042818155 0.539641004 1htm_designed.pdb 0
-1.72819 0.812858912 0.632049147 1htm_designed.pdb 0
-4.04467 1.048833101 0.538544532 1htm_designed.pdb 0
-4.43669 1.118867783 0.470433077 1htm_designed.pdb 0
-0.93916 1.004286968 0.628100731 1htm_designed.pdb 0
-1.38571 0.864627887 0.599518878 1htm_designed.pdb 0
-4.76964 1.682866623 0.478859209 1htm_designed.pdb 0
-3.66705 0.973980498 0.542138731 1htm_designed.pdb 0
-1.60765 1.019964963 0.631878833 1htm_designed.pdb 0
-2.145 1.080741775 0.554341472 1htm_designed.pdb 0
-3.17593 1.026439054 0.498467907 1htm_designed.pdb 0
-1.05362 0.783120339 0.616650998 1htm_designed.pdb 0
-3.13934 0.87491363 0.59456164 1htm_designed.pdb 0
-3.01718 1.273974642 0.491998065 1htm_designed.pdb 0
-4.10324 0.698662507 0.53317147 1htm_designed.pdb 0
0.52582 0.806137062 0.632076224 1htm_designed.pdb 0
-1.99172 0.999791515 0.482538406 1htm_designed.pdb 0
-4.67313 0.723010869 0.429239388 1htm_designed.pdb 0
-1.1148 0.9134052 0.540615998 1htm_designed.pdb 0
-5.404 1.177075753 0.529124751 1htm_designed.pdb 0
-4.9215 0.866090372 0.346167498 1htm_designed.pdb 0
-2.35313 1.040738514 0.406823853 1htm_designed.pdb 0
-2.96365 0.883922457 0.46264375 1htm_designed.pdb 0
-4.06317 1.192942461 0.270529635 1htm_designed.pdb 0
-4.13784 0.598159525 0.323559242 1htm_designed.pdb 0
-3.01452 1.063868523 0.328395925 1htm_designed.pdb 0
-5.09443 1.020103694 0.287609174 1htm_designed.pdb 0
-2.28589 0.436271469 0.391556774 1htm_designed.pdb 0
-3.6143 0.535295504 0.405053862 1htm_designed.pdb 0
